#{"t_start": 1764172218.6821856, "env_id": "ALE/Breakout-v5"}
r,l,t
26.0,578,12394.196738
31.0,538,12404.680906
7.0,390,12411.307384
16.0,587,12421.186731
19.0,572,12432.652877
10.0,357,12439.520115
6.0,301,12444.554059
9.0,310,12449.486061
26.0,531,12459.089792
3.0,232,12463.82548
23.0,470,12472.740371
26.0,448,12480.113032
21.0,497,12489.302194
28.0,516,12499.091309
31.0,490,12507.712445
32.0,539,12517.518697
10.0,369,12524.514025
26.0,646,12535.28515
29.0,550,12546.066233
31.0,632,12557.038235
23.0,456,12564.185533
7.0,356,12570.807534
14.0,513,12579.707166
2.0,184,12582.617195
22.0,537,12593.221205
14.0,525,12602.988111
27.0,615,12612.4433
15.0,550,12623.112088
29.0,575,12632.226639
32.0,735,12645.09805
24.0,626,12655.86046
25.0,521,12665.224179
9.0,453,12672.214607
25.0,661,12684.432592
26.0,514,12693.106969
13.0,449,12699.947969
30.0,550,12708.743932
28.0,489,12717.693723
3.0,223,12721.734601
23.0,471,12729.992161
10.0,332,12735.333043
26.0,447,12743.683277
28.0,603,12754.542739
5.0,317,12759.441729
22.0,713,12772.795716
19.0,464,12779.86931
11.0,509,12788.790394
33.0,648,12800.710234
14.0,519,12810.08022
19.0,442,12818.497669
12.0,572,12827.983381
7.0,386,12834.568543
17.0,485,12843.79744
27.0,601,12854.385443
23.0,571,12863.67523
22.0,522,12872.767115
12.0,449,12881.647043
